ID,src,lab5,lab4,sent_idx,h5,h4
ID1996,mmlu,H,H,3,True,True
ID1997,medxpert,L,H,3,False,True
ID1998,medbullets,I,L,3,False,False
ID1999,medxpert,L,L,3,False,False
ID0002,jama,H,H,4,True,True
ID0003,medxpert,I,L,4,False,False
ID0007,medbullets,H,H,4,True,True
ID0009,jama,L,I,4,False,False
ID0010,medxpert,I,I,4,False,False
ID0013,mmlu,I,L,4,False,False
ID0015,jama,H,H,4,True,True
ID0016,jama,H,H,4,True,True
ID0017,jama,H,H,4,True,True
ID0018,jama,L,L,4,False,False
ID0021,jama,L,L,4,False,False
ID0024,mmlu,H,H,4,True,True
ID0025,medxpert,I,H,4,False,True
ID0027,mmlu,I,I,4,False,False
ID0028,medbullets,L,I,4,False,False
ID0029,medbullets,L,L,4,False,False
ID0030,jama,I,L,4,False,False
ID0032,medbullets,I,I,4,False,False
ID0034,medbullets,H,H,4,True,True
ID0039,mmlu,I,I,4,False,False
ID0041,jama,H,H,4,True,True
ID0042,medxpert,I,I,4,False,False
ID0043,jama,L,L,4,False,False
ID0044,jama,L,L,4,False,False
ID0046,medbullets,H,L,4,True,False
ID0047,jama,H,H,4,True,True
ID0048,medbullets,L,L,4,False,False
ID0049,jama,L,L,4,False,False
ID0052,jama,H,H,4,True,True
ID0053,medxpert,I,I,4,False,False
ID0054,jama,H,L,4,True,False
ID0055,medbullets,H,L,4,True,False
ID0056,medxpert,H,L,4,True,False
ID0057,mmlu,H,H,4,True,True
ID0059,mmlu,I,I,4,False,False
ID0060,jama,H,H,4,True,True
ID0062,jama,H,H,4,True,True
ID0063,medxpert,H,H,4,True,True
ID0064,mmlu,L,I,4,False,False
ID0069,jama,L,L,4,False,False
ID0071,medxpert,I,I,4,False,False
ID0072,jama,L,I,4,False,False
ID0073,medxpert,L,L,4,False,False
ID0074,mmlu,I,I,4,False,False
ID0076,jama,L,L,4,False,False
ID0078,medbullets,H,H,4,True,True
ID0079,jama,I,I,4,False,False
ID0081,jama,L,L,4,False,False
ID0082,medbullets,H,L,4,True,False
ID0085,medxpert,H,H,4,True,True
ID0086,medxpert,H,H,4,True,True
ID0088,jama,H,H,4,True,True
ID0089,jama,H,L,4,True,False
ID0092,medxpert,I,L,4,False,False
ID0093,jama,H,H,4,True,True
ID0094,jama,H,H,4,True,True
ID0096,medxpert,H,L,4,True,False
ID0097,jama,H,H,4,True,True
ID0098,mmlu,I,I,4,False,False
ID0099,medxpert,H,H,4,True,True
ID0101,medbullets,L,I,4,False,False
ID0102,medbullets,H,L,4,True,False
ID0106,medbullets,H,H,4,True,True
ID0109,jama,H,H,4,True,True
ID0110,jama,L,H,4,False,True
ID0111,medbullets,L,L,4,False,False
ID0112,medxpert,H,H,4,True,True
ID0113,mmlu,I,I,4,False,False
ID0115,medbullets,L,L,4,False,False
ID0116,jama,H,H,4,True,True
ID0117,mmlu,H,I,4,True,False
ID0119,jama,H,H,4,True,True
ID0122,mmlu,L,L,4,False,False
ID0124,jama,L,H,4,False,True
ID0125,jama,L,L,4,False,False
ID0127,jama,L,L,4,False,False
ID0129,mmlu,H,H,4,True,True
ID0130,jama,I,I,4,False,False
ID0133,jama,L,L,4,False,False
ID0135,medbullets,H,H,4,True,True
ID0136,mmlu,I,L,4,False,False
ID0137,medxpert,L,L,4,False,False
ID0140,medxpert,H,L,4,True,False
ID0141,medxpert,H,L,4,True,False
ID0142,jama,L,H,4,False,True
ID0144,medbullets,H,H,4,True,True
ID0146,jama,L,L,4,False,False
ID0147,jama,H,H,4,True,True
ID0148,medxpert,H,L,4,True,False
ID0149,jama,H,I,4,True,False
ID0150,jama,L,L,4,False,False
ID0151,medxpert,H,H,4,True,True
ID0152,medbullets,L,I,4,False,False
ID0153,jama,L,L,4,False,False
ID0154,mmlu,H,H,4,True,True
ID0155,jama,I,L,4,False,False
ID0157,jama,H,L,4,True,False
ID0161,jama,L,L,4,False,False
ID0162,medbullets,H,H,4,True,True
ID0163,jama,I,L,4,False,False
ID0164,mmlu,H,H,4,True,True
ID0165,medxpert,H,L,4,True,False
ID0166,medxpert,H,L,4,True,False
ID0168,mmlu,L,I,4,False,False
ID0169,jama,H,L,4,True,False
ID0170,medxpert,H,H,4,True,True
ID0172,jama,I,L,4,False,False
ID0177,medbullets,I,I,4,False,False
ID0182,medbullets,L,L,4,False,False
ID0184,mmlu,H,H,4,True,True
ID0185,medbullets,L,L,4,False,False
ID0186,jama,L,L,4,False,False
ID0189,mmlu,L,L,4,False,False
ID0190,mmlu,H,H,4,True,True
ID0191,jama,H,H,4,True,True
ID0192,jama,H,H,4,True,True
ID0193,medxpert,I,I,4,False,False
ID0195,jama,H,L,4,True,False
ID0198,medbullets,I,L,4,False,False
ID0199,jama,L,L,4,False,False
ID0200,medxpert,L,L,4,False,False
ID0202,jama,H,H,4,True,True
ID0206,jama,L,L,4,False,False
ID0207,medxpert,L,H,4,False,True
ID0209,mmlu,L,L,4,False,False
ID0211,medxpert,L,L,4,False,False
ID0213,jama,L,I,4,False,False
ID0215,jama,H,H,4,True,True
ID0216,medxpert,L,L,4,False,False
ID0217,mmlu,I,I,4,False,False
ID0219,jama,H,H,4,True,True
ID0220,mmlu,L,L,4,False,False
ID0221,medbullets,I,I,4,False,False
ID0222,jama,I,I,4,False,False
ID0229,medxpert,L,L,4,False,False
ID0230,jama,H,L,4,True,False
ID0232,jama,H,H,4,True,True
ID0233,medxpert,L,L,4,False,False
ID0235,medxpert,H,H,4,True,True
ID0236,jama,L,L,4,False,False
ID0237,mmlu,L,L,4,False,False
ID0238,medbullets,L,L,4,False,False
ID0240,jama,H,H,4,True,True
ID0241,jama,I,L,4,False,False
ID0242,medxpert,I,L,4,False,False
ID0243,jama,I,L,4,False,False
ID0244,medbullets,I,I,4,False,False
ID0246,jama,H,L,4,True,False
ID0247,medbullets,L,I,4,False,False
ID0248,medxpert,L,H,4,False,True
ID0249,medbullets,I,I,4,False,False
ID0251,mmlu,L,L,4,False,False
ID0253,mmlu,L,L,4,False,False
ID0254,jama,H,H,4,True,True
ID0256,mmlu,H,H,4,True,True
ID0257,jama,I,L,4,False,False
ID0258,jama,H,H,4,True,True
ID0262,medxpert,L,I,4,False,False
ID0265,mmlu,H,L,4,True,False
ID0268,jama,L,L,4,False,False
ID0270,mmlu,I,I,4,False,False
ID0275,medxpert,H,I,4,True,False
ID0277,jama,H,H,4,True,True
ID0278,jama,L,L,4,False,False
ID0280,jama,I,L,4,False,False
ID0281,medxpert,I,I,4,False,False
ID0283,jama,I,I,4,False,False
ID0284,medxpert,L,I,4,False,False
ID0286,jama,I,L,4,False,False
ID0287,jama,L,L,4,False,False
ID0289,jama,H,L,4,True,False
ID0291,medxpert,I,I,4,False,False
ID0292,medxpert,H,H,4,True,True
ID0293,medxpert,L,H,4,False,True
ID0295,jama,H,H,4,True,True
ID0296,jama,H,H,4,True,True
ID0298,medxpert,H,H,4,True,True
ID0300,jama,H,H,4,True,True
ID0301,jama,L,L,4,False,False
ID0302,jama,L,L,4,False,False
ID0303,medxpert,L,H,4,False,True
ID0304,medxpert,I,I,4,False,False
ID0305,medbullets,I,I,4,False,False
ID0307,mmlu,I,L,4,False,False
ID0309,medbullets,H,H,4,True,True
ID0310,jama,H,H,4,True,True
ID0313,mmlu,I,L,4,False,False
ID0314,medbullets,I,I,4,False,False
ID0315,mmlu,I,I,4,False,False
ID0317,medxpert,H,L,4,True,False
ID0320,medxpert,H,L,4,True,False
ID0321,jama,L,L,4,False,False
ID0323,jama,I,I,4,False,False
ID0324,jama,H,H,4,True,True
ID0325,medbullets,L,I,4,False,False
ID0326,jama,H,H,4,True,True
ID0327,medxpert,H,L,4,True,False
ID0328,jama,H,L,4,True,False
ID0330,medbullets,H,L,4,True,False
ID0331,jama,H,L,4,True,False
ID0332,jama,L,I,4,False,False
ID0334,jama,L,L,4,False,False
ID0336,medxpert,H,H,4,True,True
ID0337,jama,L,L,4,False,False
ID0339,mmlu,I,I,4,False,False
ID0342,jama,H,L,4,True,False
ID0345,jama,H,L,4,True,False
ID0349,medxpert,H,H,4,True,True
ID0351,jama,L,L,4,False,False
ID0352,jama,I,L,4,False,False
ID0353,medxpert,H,H,4,True,True
ID0356,jama,L,I,4,False,False
ID0357,medxpert,I,L,4,False,False
ID0359,medxpert,I,I,4,False,False
ID0360,mmlu,I,I,4,False,False
ID0362,jama,L,L,4,False,False
ID0363,medbullets,H,H,4,True,True
ID0364,jama,L,H,4,False,True
ID0365,jama,L,L,4,False,False
ID0366,jama,I,H,4,False,True
ID0367,medxpert,L,L,4,False,False
ID0368,jama,L,L,4,False,False
ID0371,medxpert,L,L,4,False,False
ID0373,jama,L,I,4,False,False
ID0376,medxpert,L,L,4,False,False
ID0377,jama,L,I,4,False,False
ID0379,medxpert,L,L,4,False,False
ID0382,medbullets,H,H,4,True,True
ID0385,medxpert,L,L,4,False,False
ID0387,jama,I,I,4,False,False
ID0388,medxpert,L,L,4,False,False
ID0389,jama,I,I,4,False,False
ID0391,medxpert,L,L,4,False,False
ID0393,jama,H,H,4,True,True
ID0395,jama,H,H,4,True,True
ID0396,medbullets,H,H,4,True,True
ID0397,medxpert,L,L,4,False,False
ID0399,jama,L,L,4,False,False
ID0400,jama,H,H,4,True,True
ID0402,jama,I,L,4,False,False
ID0403,medbullets,I,I,4,False,False
ID0404,jama,H,H,4,True,True
ID0405,jama,H,L,4,True,False
ID0406,mmlu,I,I,4,False,False
ID0407,medxpert,H,H,4,True,True
ID0409,mmlu,L,L,4,False,False
ID0412,jama,H,L,4,True,False
ID0415,jama,H,L,4,True,False
ID0416,medxpert,H,H,4,True,True
ID0417,jama,L,L,4,False,False
ID0418,jama,H,L,4,True,False
ID0421,jama,H,H,4,True,True
ID0422,jama,L,H,4,False,True
ID0425,medxpert,H,L,4,True,False
ID0428,mmlu,L,I,4,False,False
ID0429,mmlu,H,H,4,True,True
ID0431,jama,L,L,4,False,False
ID0433,medxpert,H,L,4,True,False
ID0435,medxpert,I,I,4,False,False
ID0437,mmlu,H,H,4,True,True
ID0438,medbullets,L,L,4,False,False
ID0440,medxpert,I,I,4,False,False
ID0442,jama,L,L,4,False,False
ID0444,jama,L,L,4,False,False
ID0446,jama,L,L,4,False,False
ID0447,medbullets,I,I,4,False,False
ID0449,jama,L,H,4,False,True
ID0451,jama,L,L,4,False,False
ID0453,jama,H,H,4,True,True
ID0455,medxpert,H,L,4,True,False
ID0458,medxpert,I,I,4,False,False
ID0459,medxpert,I,L,4,False,False
ID0461,jama,H,H,4,True,True
ID0462,jama,I,I,4,False,False
ID0463,jama,H,L,4,True,False
ID0465,jama,H,H,4,True,True
ID0466,jama,H,H,4,True,True
ID0467,jama,L,H,4,False,True
ID0468,medbullets,H,L,4,True,False
ID0469,jama,H,L,4,True,False
ID0470,medbullets,L,L,4,False,False
ID0471,jama,H,L,4,True,False
ID0472,jama,H,H,4,True,True
ID0473,medbullets,H,H,4,True,True
ID0476,jama,I,I,4,False,False
ID0477,jama,H,H,4,True,True
ID0478,jama,L,L,4,False,False
ID0479,jama,I,I,4,False,False
ID0483,jama,L,I,4,False,False
ID0484,jama,L,H,4,False,True
ID0487,jama,L,I,4,False,False
ID0488,jama,H,H,4,True,True
ID0490,jama,L,L,4,False,False
ID0491,medxpert,I,L,4,False,False
ID0492,jama,L,I,4,False,False
ID0494,jama,H,H,4,True,True
ID0495,medbullets,H,H,4,True,True
ID0496,medbullets,I,I,4,False,False
ID0498,jama,L,L,4,False,False
ID0500,jama,L,H,4,False,True
ID0502,jama,L,H,4,False,True
ID0503,medbullets,L,L,4,False,False
ID0504,medxpert,I,L,4,False,False
ID0506,medxpert,I,I,4,False,False
ID0508,jama,L,L,4,False,False
ID0509,medxpert,I,I,4,False,False
ID0510,mmlu,H,H,4,True,True
ID0511,jama,L,L,4,False,False
ID0513,jama,I,L,4,False,False
ID0514,medxpert,L,L,4,False,False
ID0517,medbullets,I,I,4,False,False
ID0519,medxpert,L,L,4,False,False
ID0520,mmlu,H,L,4,True,False
ID0522,jama,H,L,4,True,False
ID0523,medxpert,H,H,4,True,True
ID0524,jama,H,I,4,True,False
ID0525,jama,L,H,4,False,True
ID0526,medbullets,H,L,4,True,False
ID0528,jama,L,L,4,False,False
ID0529,medbullets,I,I,4,False,False
ID0532,medxpert,H,H,4,True,True
ID0533,jama,L,L,4,False,False
ID0534,jama,H,L,4,True,False
ID0535,medbullets,H,H,4,True,True
ID0536,medxpert,H,H,4,True,True
ID0539,jama,H,H,4,True,True
ID0541,jama,L,L,4,False,False
ID0542,mmlu,L,L,4,False,False
ID0543,mmlu,L,L,4,False,False
ID0546,medbullets,H,L,4,True,False
ID0551,jama,H,H,4,True,True
ID0552,jama,L,I,4,False,False
ID0553,jama,L,L,4,False,False
ID0554,mmlu,I,I,4,False,False
ID0555,jama,H,L,4,True,False
ID0559,jama,L,L,4,False,False
ID0561,jama,H,H,4,True,True
ID0564,medbullets,L,L,4,False,False
ID0566,mmlu,H,H,4,True,True
ID0567,medxpert,I,I,4,False,False
ID0568,medbullets,I,L,4,False,False
ID0569,mmlu,H,H,4,True,True
ID0572,medxpert,L,L,4,False,False
ID0575,jama,L,I,4,False,False
ID0576,mmlu,H,L,4,True,False
ID0577,jama,I,L,4,False,False
ID0578,mmlu,I,I,4,False,False
ID0581,medxpert,I,L,4,False,False
ID0584,jama,L,L,4,False,False
ID0585,medbullets,I,L,4,False,False
ID0586,jama,L,L,4,False,False
ID0587,medxpert,H,H,4,True,True
ID0589,jama,H,H,4,True,True
ID0590,jama,I,L,4,False,False
ID0591,medxpert,L,L,4,False,False
ID0592,jama,L,H,4,False,True
ID0594,medxpert,L,L,4,False,False
ID0595,medxpert,H,H,4,True,True
ID0596,jama,I,I,4,False,False
ID0598,medxpert,L,I,4,False,False
ID0599,medbullets,I,L,4,False,False
ID0600,medbullets,H,H,4,True,True
ID0601,medbullets,H,H,4,True,True
ID0602,jama,H,H,4,True,True
ID0603,jama,I,I,4,False,False
ID0604,mmlu,H,H,4,True,True
ID0605,medxpert,I,I,4,False,False
ID0607,mmlu,L,L,4,False,False
ID0609,jama,H,H,4,True,True
ID0613,medbullets,L,L,4,False,False
ID0614,medxpert,H,L,4,True,False
ID0618,mmlu,H,H,4,True,True
ID0619,medbullets,L,L,4,False,False
ID0621,medxpert,L,I,4,False,False
ID0622,mmlu,I,L,4,False,False
ID0623,medbullets,H,H,4,True,True
ID0625,medxpert,H,H,4,True,True
ID0626,medxpert,L,L,4,False,False
ID0627,medxpert,H,H,4,True,True
ID0628,mmlu,H,H,4,True,True
ID0629,jama,H,L,4,True,False
ID0631,jama,L,L,4,False,False
ID0633,jama,L,I,4,False,False
ID0634,mmlu,H,H,4,True,True
ID0635,jama,L,I,4,False,False
ID0636,jama,I,I,4,False,False
ID0639,jama,H,H,4,True,True
ID0641,medxpert,H,H,4,True,True
ID0642,jama,H,L,4,True,False
ID0643,jama,L,L,4,False,False
ID0647,jama,H,H,4,True,True
ID0648,jama,H,L,4,True,False
ID0651,medxpert,L,L,4,False,False
ID0652,mmlu,H,H,4,True,True
ID0653,mmlu,L,L,4,False,False
ID0654,mmlu,L,H,4,False,True
ID0655,medxpert,H,H,4,True,True
ID0656,jama,H,L,4,True,False
ID0658,medxpert,I,I,4,False,False
ID0659,jama,L,L,4,False,False
ID0660,jama,L,L,4,False,False
ID0661,jama,I,I,4,False,False
ID0662,medbullets,I,I,4,False,False
ID0664,jama,L,L,4,False,False
ID0665,mmlu,L,I,4,False,False
ID0668,medxpert,L,I,4,False,False
ID0669,jama,I,H,4,False,True
ID0670,jama,I,I,4,False,False
ID0671,jama,H,H,4,True,True
ID0672,medxpert,L,H,4,False,True
ID0673,medbullets,I,I,4,False,False
ID0675,jama,L,I,4,False,False
ID0676,jama,H,H,4,True,True
ID0679,medbullets,H,L,4,True,False
ID0682,mmlu,H,H,4,True,True
ID0683,jama,H,H,4,True,True
ID0684,medxpert,I,I,4,False,False
ID0691,jama,L,H,4,False,True
ID0692,jama,H,H,4,True,True
ID0693,medbullets,I,I,4,False,False
ID0695,mmlu,I,I,4,False,False
ID0696,medxpert,H,H,4,True,True
ID0697,jama,I,I,4,False,False
ID0698,medxpert,I,I,4,False,False
ID0699,jama,H,H,4,True,True
ID0700,jama,L,L,4,False,False
ID0701,medxpert,H,H,4,True,True
ID0702,medxpert,L,I,4,False,False
ID0703,jama,L,L,4,False,False
ID0708,jama,L,L,4,False,False
ID0709,jama,I,L,4,False,False
ID0710,jama,L,L,4,False,False
ID0711,medbullets,I,I,4,False,False
ID0712,mmlu,L,L,4,False,False
ID0713,medbullets,L,L,4,False,False
ID0715,medbullets,H,H,4,True,True
ID0716,jama,L,H,4,False,True
ID0718,jama,H,H,4,True,True
ID0719,jama,I,L,4,False,False
ID0721,jama,H,L,4,True,False
ID0723,jama,L,L,4,False,False
ID0726,jama,L,L,4,False,False
ID0728,medbullets,I,L,4,False,False
ID0731,jama,H,L,4,True,False
ID0733,jama,H,H,4,True,True
ID0734,jama,I,L,4,False,False
ID0737,medxpert,L,L,4,False,False
ID0739,jama,L,L,4,False,False
ID0740,jama,L,H,4,False,True
ID0743,jama,H,H,4,True,True
ID0744,jama,L,L,4,False,False
ID0745,jama,L,L,4,False,False
ID0746,jama,L,L,4,False,False
ID0747,jama,H,L,4,True,False
ID0753,medxpert,H,L,4,True,False
ID0754,jama,H,L,4,True,False
ID0756,jama,H,H,4,True,True
ID0757,mmlu,L,H,4,False,True
ID0758,medxpert,L,L,4,False,False
ID0759,medbullets,H,H,4,True,True
ID0761,medxpert,L,L,4,False,False
ID0762,jama,H,H,4,True,True
ID0764,medxpert,I,I,4,False,False
ID0765,medxpert,I,I,4,False,False
ID0769,jama,L,L,4,False,False
ID0770,medxpert,H,H,4,True,True
ID0773,mmlu,L,L,4,False,False
ID0775,jama,H,L,4,True,False
ID0776,jama,H,H,4,True,True
ID0777,medxpert,I,L,4,False,False
ID0778,medxpert,L,I,4,False,False
ID0779,jama,H,H,4,True,True
ID0780,jama,L,H,4,False,True
ID0781,jama,H,H,4,True,True
ID0782,jama,L,L,4,False,False
ID0783,jama,L,L,4,False,False
ID0784,medbullets,I,I,4,False,False
ID0785,jama,I,L,4,False,False
ID0786,medxpert,H,H,4,True,True
ID0788,medbullets,L,L,4,False,False
ID0789,mmlu,H,H,4,True,True
ID0790,medbullets,I,L,4,False,False
ID0792,medxpert,I,I,4,False,False
ID0796,medbullets,L,L,4,False,False
ID0797,jama,H,H,4,True,True
ID0798,medxpert,H,L,4,True,False
ID0799,mmlu,H,H,4,True,True
ID0800,jama,L,L,4,False,False
ID0801,medbullets,I,L,4,False,False
ID0802,mmlu,H,L,4,True,False
ID0803,jama,L,L,4,False,False
ID0805,medxpert,H,H,4,True,True
ID0809,jama,I,I,4,False,False
ID0810,medbullets,L,L,4,False,False
ID0811,medxpert,H,H,4,True,True
ID0813,medxpert,L,L,4,False,False
ID0814,jama,L,L,4,False,False
ID0815,medxpert,H,H,4,True,True
ID0816,medxpert,H,H,4,True,True
ID0819,mmlu,L,L,4,False,False
ID0821,medxpert,L,H,4,False,True
ID0824,medbullets,L,L,4,False,False
ID0825,medbullets,H,H,4,True,True
ID0826,jama,H,L,4,True,False
ID0827,medxpert,L,L,4,False,False
ID0830,medbullets,H,L,4,True,False
ID0831,medxpert,I,I,4,False,False
ID0832,jama,I,L,4,False,False
ID0833,medbullets,H,H,4,True,True
ID0834,jama,L,L,4,False,False
ID0835,medbullets,H,L,4,True,False
ID0836,medbullets,H,H,4,True,True
ID0837,jama,H,L,4,True,False
ID0840,mmlu,I,I,4,False,False
ID0841,medbullets,I,I,4,False,False
ID0842,medbullets,H,H,4,True,True
ID0843,medxpert,L,L,4,False,False
ID0844,medbullets,H,H,4,True,True
ID0845,medbullets,H,L,4,True,False
ID0846,jama,H,H,4,True,True
ID0847,jama,H,H,4,True,True
ID0850,jama,H,H,4,True,True
ID0851,mmlu,H,L,4,True,False
ID0852,medbullets,L,H,4,False,True
ID0853,medbullets,L,H,4,False,True
ID0854,jama,H,H,4,True,True
ID0855,jama,H,H,4,True,True
ID0856,medxpert,I,I,4,False,False
ID0858,jama,L,H,4,False,True
ID0859,jama,I,L,4,False,False
ID0860,medxpert,H,H,4,True,True
ID0861,medbullets,I,L,4,False,False
ID0862,jama,L,I,4,False,False
ID0864,mmlu,L,L,4,False,False
ID0866,jama,H,H,4,True,True
ID0867,jama,H,L,4,True,False
ID0869,jama,L,L,4,False,False
ID0870,medxpert,I,I,4,False,False
ID0871,jama,H,L,4,True,False
ID0872,medxpert,H,L,4,True,False
ID0876,jama,L,L,4,False,False
ID0878,jama,H,H,4,True,True
ID0879,jama,H,H,4,True,True
ID0880,medxpert,L,L,4,False,False
ID0883,medxpert,H,H,4,True,True
ID0884,mmlu,I,I,4,False,False
ID0885,medbullets,I,L,4,False,False
ID0887,medbullets,H,H,4,True,True
ID0889,jama,L,L,4,False,False
ID0893,medbullets,L,L,4,False,False
ID0894,jama,H,H,4,True,True
ID0895,jama,L,I,4,False,False
ID0900,jama,L,L,4,False,False
ID0901,medbullets,H,L,4,True,False
ID0902,medxpert,I,I,4,False,False
ID0904,jama,L,L,4,False,False
ID0907,medxpert,H,H,4,True,True
ID0908,jama,H,L,4,True,False
ID0909,mmlu,I,I,4,False,False
ID0910,mmlu,H,H,4,True,True
ID0911,mmlu,L,L,4,False,False
ID0912,medxpert,H,H,4,True,True
ID0915,jama,L,L,4,False,False
ID0916,jama,L,L,4,False,False
ID0918,mmlu,L,L,4,False,False
ID0919,medxpert,I,I,4,False,False
ID0922,medxpert,I,L,4,False,False
ID0923,medbullets,L,L,4,False,False
ID0924,medbullets,L,L,4,False,False
ID0925,jama,H,H,4,True,True
ID0926,medxpert,L,L,4,False,False
ID0927,jama,L,I,4,False,False
ID0928,medbullets,H,H,4,True,True
ID0934,medxpert,L,L,4,False,False
ID0935,jama,I,L,4,False,False
ID0937,jama,L,L,4,False,False
ID0939,jama,I,I,4,False,False
ID0941,medxpert,L,H,4,False,True
ID0942,medxpert,I,I,4,False,False
ID0944,mmlu,L,L,4,False,False
ID0948,medxpert,I,I,4,False,False
ID0949,medbullets,L,L,4,False,False
ID0951,mmlu,H,L,4,True,False
ID0953,mmlu,I,L,4,False,False
ID0954,jama,H,H,4,True,True
ID0957,medxpert,I,I,4,False,False
ID0961,jama,L,L,4,False,False
ID0962,jama,L,L,4,False,False
ID0963,mmlu,I,I,4,False,False
ID0965,medxpert,L,H,4,False,True
ID0967,medbullets,I,I,4,False,False
ID0968,jama,I,L,4,False,False
ID0969,jama,L,I,4,False,False
ID0970,medbullets,L,L,4,False,False
ID0972,medxpert,L,I,4,False,False
ID0973,jama,L,L,4,False,False
ID0974,medbullets,L,L,4,False,False
ID0976,jama,L,H,4,False,True
ID0977,jama,H,L,4,True,False
ID0979,medxpert,I,I,4,False,False
ID0981,jama,L,L,4,False,False
ID0982,jama,L,L,4,False,False
ID0987,medbullets,H,H,4,True,True
ID0990,jama,H,H,4,True,True
ID0992,medxpert,H,H,4,True,True
ID0993,jama,H,L,4,True,False
ID0994,medxpert,H,H,4,True,True
ID0996,jama,L,L,4,False,False
ID0998,jama,L,L,4,False,False
ID0999,mmlu,I,I,4,False,False
ID1001,jama,L,H,4,False,True
ID1002,jama,H,L,4,True,False
ID1006,jama,H,H,4,True,True
ID1009,medxpert,H,L,4,True,False
ID1011,jama,L,I,4,False,False
ID1013,mmlu,L,L,4,False,False
ID1014,jama,I,I,4,False,False
ID1015,jama,L,I,4,False,False
ID1016,jama,L,L,4,False,False
ID1017,jama,H,L,4,True,False
ID1019,jama,L,H,4,False,True
ID1020,jama,L,L,4,False,False
ID1021,jama,H,H,4,True,True
ID1022,jama,H,H,4,True,True
ID1024,medbullets,I,I,4,False,False
ID1025,mmlu,L,L,4,False,False
ID1026,medxpert,H,L,4,True,False
ID1028,medbullets,H,H,4,True,True
ID1029,medxpert,I,I,4,False,False
ID1031,medxpert,I,I,4,False,False
ID1032,jama,L,I,4,False,False
ID1035,jama,L,L,4,False,False
ID1037,jama,L,L,4,False,False
ID1038,jama,H,H,4,True,True
ID1040,jama,I,L,4,False,False
ID1044,mmlu,H,H,4,True,True
ID1047,jama,L,I,4,False,False
ID1048,jama,L,L,4,False,False
ID1049,jama,H,L,4,True,False
ID1051,medbullets,L,L,4,False,False
ID1058,medxpert,H,H,4,True,True
ID1059,mmlu,I,L,4,False,False
ID1060,jama,L,I,4,False,False
ID1062,medxpert,H,H,4,True,True
ID1064,mmlu,H,H,4,True,True
ID1065,medxpert,H,L,4,True,False
ID1066,medxpert,H,H,4,True,True
ID1067,medxpert,L,I,4,False,False
ID1068,jama,H,H,4,True,True
ID1070,jama,H,H,4,True,True
ID1071,jama,I,I,4,False,False
ID1072,medxpert,H,H,4,True,True
ID1073,jama,L,L,4,False,False
ID1074,medxpert,L,H,4,False,True
ID1075,jama,L,I,4,False,False
ID1076,jama,H,I,4,True,False
ID1077,jama,I,L,4,False,False
ID1079,jama,L,I,4,False,False
ID1080,jama,H,L,4,True,False
ID1081,medbullets,L,L,4,False,False
ID1082,mmlu,L,L,4,False,False
ID1084,jama,L,I,4,False,False
ID1085,medxpert,H,H,4,True,True
ID1087,jama,I,I,4,False,False
ID1088,mmlu,L,L,4,False,False
ID1089,jama,H,L,4,True,False
ID1090,jama,L,L,4,False,False
ID1093,medbullets,H,H,4,True,True
ID1098,jama,L,L,4,False,False
ID1099,jama,I,L,4,False,False
ID1101,jama,H,H,4,True,True
ID1102,medxpert,H,H,4,True,True
ID1108,medxpert,H,H,4,True,True
ID1110,jama,L,L,4,False,False
ID1112,mmlu,I,L,4,False,False
ID1113,jama,L,H,4,False,True
ID1114,mmlu,I,I,4,False,False
ID1116,medbullets,H,H,4,True,True
ID1117,medxpert,I,I,4,False,False
ID1118,jama,I,L,4,False,False
ID1119,jama,H,H,4,True,True
ID1121,jama,L,L,4,False,False
ID1123,jama,L,I,4,False,False
ID1125,medxpert,I,I,4,False,False
ID1127,jama,L,L,4,False,False
ID1129,medbullets,I,L,4,False,False
ID1130,medbullets,H,H,4,True,True
ID1131,jama,L,L,4,False,False
ID1132,jama,H,L,4,True,False
ID1135,jama,H,L,4,True,False
ID1137,medbullets,H,H,4,True,True
ID1138,jama,H,H,4,True,True
ID1139,jama,H,L,4,True,False
ID1140,jama,L,L,4,False,False
ID1141,medxpert,H,H,4,True,True
ID1142,medbullets,L,H,4,False,True
ID1146,jama,H,H,4,True,True
ID1147,medxpert,I,I,4,False,False
ID1148,jama,L,L,4,False,False
ID1149,jama,H,L,4,True,False
ID1150,jama,H,H,4,True,True
ID1151,medxpert,H,H,4,True,True
ID1152,mmlu,H,H,4,True,True
ID1153,medbullets,L,L,4,False,False
ID1154,medxpert,L,L,4,False,False
ID1155,medxpert,I,I,4,False,False
ID1157,medbullets,L,H,4,False,True
ID1158,medbullets,I,H,4,False,True
ID1160,jama,L,H,4,False,True
